Time [s],Rank 1,Rank 0,Rank 3,Rank 2
0.0,1.0,1.0,1.0,1.0
3.368e-06,,,1.0,
3.648e-06,,1.0,,
3.909e-06,1.0,,,
8.7e-06,,,,1.0
0.037729436,,,,0.808192600744894
0.038310111,0.808192600744894,,,
0.039626701,,,0.808192600744894,
0.039973933,,0.808192600744894,,
0.062010176,,,,0.777988518409265
0.064752127,,0.777988518409265,,
0.065156028,,,0.777988518409265,
0.065397289,0.777988518409265,,,
0.084699057,,,,0.767128328774325
0.088726871,,0.767128328774325,,
0.088820504,0.767128328774325,,,
0.090230718,,,0.767128328774325,
0.114227291,,,,0.759875439417565
0.116913472,,,0.759875439417565,
0.116960456,,0.759875439417565,,
0.117040671,0.759875439417565,,,
0.132049737,,,,0.753213267193129
0.133923691,0.753213267193129,,,
0.134831117,,0.753213267193129,,
0.135740861,,,0.753213267193129,
0.150815427,,,,0.746486286169929
0.152134864,,,0.746486286169929,
0.153651546,,0.746486286169929,,
0.154649267,0.746486286169929,,,
0.169803579,,,,0.739224293232301
0.172488603,,0.739224293232301,,
0.173726992,,,0.739224293232301,
0.175966023,0.739224293232301,,,
0.19451848,,,,0.731340728339956
0.195213216,0.731340728339956,,,
0.195323451,,0.731340728339956,,
0.196112247,,,0.731340728339956,
0.213827942,,,,0.723004900428595
0.213834276,,0.723004900428595,,
0.215390875,,,0.723004900428595,
0.21563414,0.723004900428595,,,
0.237002924,,,,0.714157509112235
0.238889439,,0.714157509112235,,
0.239558576,,,0.714157509112235,
0.240573204,0.714157509112235,,,
0.257471498,,,,0.704953758872065
0.260584665,0.704953758872065,,,
0.261916217,,,0.704953758872065,
0.262147181,,0.704953758872065,,
0.278629511,,,,0.695391403298241
0.281311011,,0.695391403298241,,
0.281335098,0.695391403298241,,,
0.282117591,,,0.695391403298241,
0.300243185,,,,0.685428626808318
0.303380922,0.685428626808318,,,
0.303450862,,,0.685428626808318,
0.304043082,,0.685428626808318,,
0.327863291,,,,0.675148286057074
0.330162277,0.675148286057074,,,
0.33025968,,0.675148286057074,,
0.330275864,,,0.675148286057074,
0.349712056,,,,0.664459022543623
0.351969492,0.664459022543623,,,
0.352618,,0.664459022543623,,
0.352706232,,,0.664459022543623,
0.368895759,,,,0.653417838771797
0.37068879,0.653417838771797,,,
0.370762882,,0.653417838771797,,
0.370763908,,,0.653417838771797,
0.385254101,,,,0.641999051783166
0.387813206,0.641999051783166,,,
0.387948715,,0.641999051783166,,
0.387957725,,,0.641999051783166,
0.404858654,,,,0.630127368618171
0.407762535,0.630127368618171,,,
0.407927964,,0.630127368618171,,
0.407987694,,,0.630127368618171,
0.423359763,,,,0.617943105245036
0.425998973,,,0.617943105245036,
0.42602032,0.617943105245036,,,
0.426146687,,0.617943105245036,,
0.444642123,0.605353257869046,,,
0.444966811,,,,0.605353257869046
0.445938053,,0.605353257869046,,
0.447619797,,,0.605353257869046,
0.46440879,,,,0.592457717726818
0.465919148,0.592457717726818,,,
0.466801468,,0.592457717726818,,
0.468056833,,,0.592457717726818,
0.482941512,,,,0.579308673373762
0.485555456,0.579308673373762,,,
0.485559792,,,0.579308673373762,
0.488866763,,0.579308673373762,,
0.504534347,,,,0.565831800412178
0.504808039,,0.565831800412178,,
0.50682657,,,0.565831800412178,
0.507320514,0.565831800412178,,,
0.520825404,,,,0.552113811632839
0.523456926,0.552113811632839,,,
0.523564997,,,0.552113811632839,
0.52360784,,0.552113811632839,,
0.542273706,,,,0.538167676065944
0.542530384,,,0.538167676065944,
0.543061301,0.538167676065944,,,
0.545315912,,0.538167676065944,,
0.558044954,,,,0.524014492656416
0.560668098,0.524014492656416,,,
0.560779952,,,0.524014492656416,
0.560781422,,0.524014492656416,,
0.578853783,,,,0.509744654987882
0.578991835,0.509744654987882,,,
0.57915112,,,0.509744654987882,
0.582859516,,0.509744654987882,,
0.600798719,0.495301985395782,,,
0.600968706,,0.495301985395782,,
0.6019837,,,,0.495301985395782
0.603910684,,,0.495301985395782,
0.623233746,,,,0.480802566785159
0.625639918,0.480802566785159,,,
0.625974395,,0.480802566785159,,
0.628676432,,,0.480802566785159,
0.646458983,,,,0.466252590671528
0.648593622,0.466252590671528,,,
0.648658816,,0.466252590671528,,
0.649237725,,,0.466252590671528,
0.663387078,,,,0.451736928821488
0.666043878,0.451736928821488,,,
0.666137033,,0.451736928821488,,
0.666142315,,,0.451736928821488,
0.681688287,,,,0.437322642066098
0.684456873,,,0.437322642066098,
0.686060011,0.437322642066098,,,
0.686981364,,0.437322642066098,,
0.702773632,,,,0.422981679519213
0.705457831,,0.422981679519213,,
0.706682349,,,0.422981679519213,
0.706797183,0.422981679519213,,,
0.722539828,,,,0.408698980025929
0.723089052,,,0.408698980025929,
0.725507712,,0.408698980025929,,
0.725693358,0.408698980025929,,,
0.741657378,,,,0.394441608667598
0.744146743,0.394441608667598,,,
0.745416128,,0.394441608667598,,
0.746880606,,,0.394441608667598,
0.763823104,,,,0.38027183998381
0.765114406,0.38027183998381,,,
0.765313306,,,0.38027183998381,
0.767303572,,0.38027183998381,,
0.782678711,,,,0.366307240905733
0.783538535,,0.366307240905733,,
0.786669912,0.366307240905733,,,
0.787219578,,,0.366307240905733,
0.80341866,,,,0.352542553391756
0.804701748,,,0.352542553391756,
0.805184598,0.352542553391756,,,
0.806597108,,0.352542553391756,,
0.826389331,,,,0.339102636987429
0.826616599,,,0.339102636987429,
0.827122223,0.339102636987429,,,
0.828536482,,0.339102636987429,,
0.849770885,,,0.326007828526615,
0.849946784,,,,0.326007828526615
0.851493089,0.326007828526615,,,
0.853006637,,0.326007828526615,,
0.868869696,,,,0.313190716208382
0.871521829,,,0.313190716208382,
0.872585018,0.313190716208382,,,
0.872963635,,0.313190716208382,,
0.889761636,,,,0.300724251747115
0.890552837,,0.300724251747115,,
0.892711469,,,0.300724251747115,
0.893488994,0.300724251747115,,,
0.912883044,,,,0.288576259947162
0.915950601,,,0.288576259947162,
0.916369761,0.288576259947162,,,
0.916503523,,0.288576259947162,,
0.933904974,,,,0.276709805473367
0.937040632,,,0.276709805473367,
0.938061519,,0.276709805473367,,
0.938335531,0.276709805473367,,,
0.95656111,,,,0.265129417055996
0.958053437,0.265129417055996,,,
0.95906713,,,0.265129417055996,
0.960555691,,0.265129417055996,,
0.976293568,,,,0.253873636625888
0.978885781,,0.253873636625888,,
0.980372607,,,0.253873636625888,
0.980724891,0.253873636625888,,,
0.996061647,,,,0.242994244804836
0.997906978,,,0.242994244804836,
0.999445186,,0.242994244804836,,
1.000520466,0.242994244804836,,,
1.018252441,,,,0.232489564685949
1.022937348,,0.232489564685949,,
1.023118854,,,0.232489564685949,
1.023635361,0.232489564685949,,,
1.040716223,,,,0.22232903624406
1.041113302,,0.22232903624406,,
1.041665041,0.22232903624406,,,
1.044479558,,,0.22232903624406,
1.059652696,,,,0.212520373403726
1.06189735,,,0.212520373403726,
1.062714828,,0.212520373403726,,
1.062789785,0.212520373403726,,,
1.078578555,,,,0.203035193983687
1.081289902,,0.203035193983687,,
1.083201619,0.203035193983687,,,
1.084160353,,,0.203035193983687,
1.10005392,,,,0.193923098191676
1.10096822,,,0.193923098191676,
1.101776023,0.193923098191676,,,
1.102232289,,0.193923098191676,,
1.11643336,,,,0.185152404974089
1.119086347,0.185152404974089,,,
1.119150203,,,0.185152404974089,
1.119154646,,0.185152404974089,,
1.135080957,,,,0.17668876128862
1.137601595,0.17668876128862,,,
1.137703069,,,0.17668876128862,
1.137761122,,0.17668876128862,,
1.150071085,,,,0.168579555389218
1.152681054,0.168579555389218,,,
1.152771102,,0.168579555389218,,
1.152788278,,,0.168579555389218,
1.170429555,,,,0.160843403310158
1.174044222,,,0.160843403310158,
1.174340434,,0.160843403310158,,
1.175714041,0.160843403310158,,,
1.193201999,,,,0.153419294966324
1.194210726,0.153419294966324,,,
1.194433214,,0.153419294966324,,
1.195949831,,,0.153419294966324,
1.21597745,,,,0.146258973623249
1.218484761,,,0.146258973623249,
1.218607036,,0.146258973623249,,
1.219692339,0.146258973623249,,,
1.237612102,,,,0.139383715259505
1.239444432,,,0.139383715259505,
1.239813172,,0.139383715259505,,
1.24009451,0.139383715259505,,,
1.259363152,,,,0.13277428023294
1.260919429,,,0.13277428023294,
1.262197897,0.13277428023294,,,
1.262576685,,0.13277428023294,,
1.280691525,0.126422597517488,,,
1.281405523,,0.126422597517488,,
1.281515934,,,0.126422597517488,
1.282153808,,,,0.126422597517488
1.303368031,,,,0.120339232469287
1.30523906,,,0.120339232469287,
1.305377991,,0.120339232469287,,
1.307287723,0.120339232469287,,,
1.32368684,,,,0.114501453652759
1.323999399,0.114501453652759,,,
1.32558631,,,0.114501453652759,
1.326788738,,0.114501453652759,,
1.339430935,,,,0.108910806089775
1.34205556,,0.108910806089775,,
1.342331052,,,0.108910806089775,
1.345155796,0.108910806089775,,,
1.35761313,,,,0.103572218793364
1.360173895,0.103572218793364,,,
1.360299843,,,0.103572218793364,
1.360353546,,0.103572218793364,,
1.377300484,,,,0.0984618732890539
1.380009755,,,0.0984618732890539,
1.380342126,,0.0984618732890539,,
1.382621404,0.0984618732890539,,,
1.399390615,,,,0.0935609220393828
1.400916233,,,0.0935609220393828,
1.40250029,0.0935609220393828,,,
1.402709055,,0.0935609220393828,,
1.418339828,,,,0.0888737596139265
1.420993016,0.0888737596139265,,,
1.421143485,,0.0888737596139265,,
1.422812542,,,0.0888737596139265,
1.435442134,,,,0.0843685029698921
1.438070986,0.0843685029698921,,,
1.438131198,,,0.0843685029698921,
1.438167535,,0.0843685029698921,,
1.457345545,,,,0.080053572443371
1.457525934,,0.080053572443371,,
1.458491368,,,0.080053572443371,
1.458598886,0.080053572443371,,,
1.474527504,,,,0.0759089350938196
1.477121601,0.0759089350938196,,,
1.477206254,,0.0759089350938196,,
1.47730687,,,0.0759089350938196,
1.49438916,,,,0.0719289694670756
1.496577715,0.0719289694670756,,,
1.496608822,,,0.0719289694670756,
1.4985343,,0.0719289694670756,,
1.512428104,,,,0.0680967206275284
1.515075222,0.0680967206275284,,,
1.515083516,,0.0680967206275284,,
1.518227491,,,0.0680967206275284,
1.53435065,,,,0.0644100193304618
1.536160069,,,0.0644100193304618,
1.536746113,,0.0644100193304618,,
1.537316456,0.0644100193304618,,,
1.557618737,0.0608723701629384,,,
1.557661507,,,0.0608723701629384,
1.557743417,,0.0608723701629384,,
1.557902099,,,,0.0608723701629384
1.57767929,,,,0.0574691252437769
1.579385747,,0.0574691252437769,,
1.579581199,0.0574691252437769,,,
1.579699442,,,0.0574691252437769,
1.599464799,,,,0.0541910967380329
1.600913809,,,0.0541910967380329,
1.601025291,,0.0541910967380329,,
1.602254418,0.0541910967380329,,,
1.61884702,,,,0.0510308429874507
1.621348438,0.0510308429874507,,,
1.622990665,,0.0510308429874507,,
1.623356567,,,0.0510308429874507,
1.640543173,,,,0.0479873917623904
1.641508206,,0.0479873917623904,,
1.642950231,,,0.0479873917623904,
1.643408144,0.0479873917623904,,,
1.662676063,,,,0.0450612226146962
1.663023644,0.0450612226146962,,,
1.663026391,,0.0450612226146962,,
1.663121686,,,0.0450612226146962,
1.684293495,,,,0.0422345470517425
1.685337165,0.0422345470517425,,,
1.68534174,,,0.0422345470517425,
1.685833725,,0.0422345470517425,,
1.705828788,,,,0.0395109152934213
1.707331982,0.0395109152934213,,,
1.708369463,,0.0395109152934213,,
1.710392815,,,0.0395109152934213,
1.726653563,,,,0.0368973382994856
1.726687153,0.0368973382994856,,,
1.726851779,,,0.0368973382994856,
1.729876141,,0.0368973382994856,,
1.744611882,,,,0.0343654516856453
1.747238501,,0.0343654516856453,,
1.747370662,0.0343654516856453,,,
1.748781173,,,0.0343654516856453,
1.762947039,,,,0.0318587464735171
1.765451881,0.0318587464735171,,,
1.765570027,,,0.0318587464735171,
1.765631635,,0.0318587464735171,,
1.781425947,,,,0.0293233658118246
1.784988409,0.0293233658118246,,,
1.785947379,,0.0293233658118246,,
1.787212921,,,0.0293233658118246,
1.802346984,,,,0.0266973884444596
1.804298508,,,0.0266973884444596,
1.807218628,0.0266973884444596,,,
1.80730788,,0.0266973884444596,,
1.824245935,,,,0.02389255038714
1.825969187,0.02389255038714,,,
1.827634082,,,0.02389255038714,
1.829194854,,0.02389255038714,,
1.842678597,,,,0.0207808298967208
1.845244164,0.0207808298967208,,,
1.84534918,,0.0207808298967208,,
1.845420393,,,0.0207808298967208,
1.862865101,,,,0.0172987422507158
1.863459311,0.0172987422507158,,,
1.86353505,,,0.0172987422507158,
1.863572243,,0.0172987422507158,,
1.883176704,,,,0.0136417424545583
1.884323747,,,0.0136417424545583,
1.884458882,,0.0136417424545583,,
1.8850814,0.0136417424545583,,,
1.898857965,,,,0.0103908158400165
1.901429289,0.0103908158400165,,,
1.901536015,,,0.0103908158400165,
1.901568069,,0.0103908158400165,,
1.916371298,,,,0.00813880355890963
1.919025092,,,0.00813880355890963,
1.919225522,0.00813880355890963,,,
1.919411998,,0.00813880355890963,,
1.937306427,,,,0.00690654419411144
1.93866212,0.00690654419411144,,,
1.938813575,,,0.00690654419411144,
1.940120026,,0.00690654419411144,,
1.957846957,,,,0.00628789128890975
1.958509925,0.00628789128890975,,,
1.958628155,,0.00628789128890975,,
1.958856153,,,0.00628789128890975,
1.982682416,,,,0.00593324689772233
1.985108541,,0.00593324689772233,,
1.985240282,0.00593324689772233,,,
1.985364585,,,0.00593324689772233,
1.99566619,,,,0.00566631417566463
1.99826391,0.00566631417566463,,,
1.998334983,,0.00566631417566463,,
1.998397086,,,0.00566631417566463,
2.015603229,,,,0.00540684117508993
2.017800752,,,0.00540684117508993,
2.017930287,0.00540684117508993,,,
2.019459159,,0.00540684117508993,,
2.03358431,,,,0.00512677895439287
2.036118913,0.00512677895439287,,,
2.036241563,,0.00512677895439287,,
2.036312524,,,0.00512677895439287,
2.051405463,,,,0.00484311733924514
2.054022213,0.00484311733924514,,,
2.054098382,,0.00484311733924514,,
2.054105591,,,0.00484311733924514,
2.068632125,,,,0.00458094273657306
2.071187493,0.00458094273657306,,,
2.071361373,,0.00458094273657306,,
2.071393995,,,0.00458094273657306,
2.085999492,,,,0.00433579270399358
2.088402723,,0.00433579270399358,,
2.0890768,0.00433579270399358,,,
2.090254961,,,0.00433579270399358,
2.107959654,,,,0.00409019007733168
2.109510413,0.00409019007733168,,,
2.109598354,,0.00409019007733168,,
2.110644278,,,0.00409019007733168,
2.124844258,,,,0.00384130755895571
2.127382751,0.00384130755895571,,,
2.127553809,,,0.00384130755895571,
2.12763169,,0.00384130755895571,,
2.14156272,,,,0.00360248739762602
2.144215947,,0.00360248739762602,,
2.144267499,,,0.00360248739762602,
2.145158236,0.00360248739762602,,,
2.161003655,,,,0.00337923968030164
2.163303823,0.00337923968030164,,,
2.163826105,,0.00337923968030164,,
2.165770251,,,0.00337923968030164,
2.182888594,,,,0.0031636131558172
2.184367069,,,0.0031636131558172,
2.184522253,0.0031636131558172,,,
2.186253865,,0.0031636131558172,,
2.200600786,,,,0.00295264283636357
2.203256496,,0.00295264283636357,,
2.203532667,,,0.00295264283636357,
2.204939208,0.00295264283636357,,,
2.220545953,,,,0.00275109344447289
2.221937914,,,0.00275109344447289,
2.223503248,0.00275109344447289,,,
2.223527898,,0.00275109344447289,,
2.239325044,,,,0.00256196273372792
2.241973362,0.00256196273372792,,,
2.241984699,,0.00256196273372792,,
2.243678474,,,0.00256196273372792,
2.25799798,,,,0.00238178025229506
2.260482947,0.00238178025229506,,,
2.260636727,,,0.00238178025229506,
2.263467502,,0.00238178025229506,,
2.279705192,0.00220812307320384,,,
2.279846185,,0.00220812307320384,,
2.280250666,,,,0.00220812307320384
2.282605783,,,0.00220812307320384,
2.296686105,,,,0.00204429888990869
2.29935478,,0.00204429888990869,,
2.299434538,,,0.00204429888990869,
2.300636692,0.00204429888990869,,,
2.314742259,,,,0.00189190066696684
2.317198012,0.00189190066696684,,,
2.317338711,,,0.00189190066696684,
2.317389779,,0.00189190066696684,,
2.332358027,0.00174757007039808,,,
2.333183671,,,,0.00174757007039808
2.334185483,,0.00174757007039808,,
2.33492913,,,0.00174757007039808,
2.353435282,0.00161082363590115,,,
2.354547438,,,,0.00161082363590115
2.355853493,,0.00161082363590115,,
2.35671768,,,0.00161082363590115,
2.373333846,,,,0.00148433018089351
2.375819656,0.00148433018089351,,,
2.376238988,,,0.00148433018089351,
2.376881598,,0.00148433018089351,,
2.395621142,,,,0.0013683417957774
2.397903663,,,0.0013683417957774,
2.399017702,0.0013683417957774,,,
2.399568805,,0.0013683417957774,,
2.421009607,,,0.00126077462577418,
2.42105685,,0.00126077462577418,,
2.421258886,0.00126077462577418,,,
2.421382755,,,,0.00126077462577418
2.439759277,,,,0.00116214459254882
2.442360537,0.00116214459254882,,,
2.442413592,,,0.00116214459254882,
2.442493075,,0.00116214459254882,,
2.460458654,,,,0.00107300643835502
2.462031588,,0.00107300643835502,,
2.462420708,,,0.00107300643835502,
2.462451843,0.00107300643835502,,,
2.478274765,,,,0.000991549521013676
2.480762399,0.000991549521013676,,,
2.483986479,,0.000991549521013676,,
2.484283549,,,0.000991549521013676,
2.495992319,,,,0.000917243327521707
2.498551335,0.000917243327521707,,,
2.498634106,,,0.000917243327521707,
2.498728532,,0.000917243327521707,,
2.513593514,,,,0.000849937119687748
2.516275046,,0.000849937119687748,,
2.516841968,,,0.000849937119687748,
2.51749975,0.000849937119687748,,,
2.536374789,,,,0.000788417455693396
2.536423244,,0.000788417455693396,,
2.537472192,0.000788417455693396,,,
2.538951698,,,0.000788417455693396,
2.558638159,,,,0.000731834965078087
2.560735168,0.000731834965078087,,,
2.56223935,,0.000731834965078087,,
2.562702298,,,0.000731834965078087,
2.582237201,0.000680115294379249,,,
2.582601368,,,,0.000680115294379249
2.583386153,,,0.000680115294379249,
2.58534444,,0.000680115294379249,,
2.599664253,,,,0.000632429362043289
2.602332436,,,0.000632429362043289,
2.604296095,0.000632429362043289,,,
2.605267108,,0.000632429362043289,,
2.617432874,,,,0.000587612031303969
2.620001075,0.000587612031303969,,,
2.620089921,,,0.000587612031303969,
2.620131062,,0.000587612031303969,,
2.635263649,,,,0.000545631218219285
2.63779417,0.000545631218219285,,,
2.637847796,,,0.000545631218219285,
2.640066379,,0.000545631218219285,,
2.653448119,,,,0.000506535859021259
2.656039507,0.000506535859021259,,,
2.656097595,,,0.000506535859021259,
2.656263565,,0.000506535859021259,,
2.670150814,,,,0.000469613949256354
2.672711742,0.000469613949256354,,,
2.672789087,,0.000469613949256354,,
2.674519309,,,0.000469613949256354,
2.690300573,,,,0.000434526383908098
2.692898546,,,0.000434526383908098,
2.694800056,,0.000434526383908098,,
2.695272402,0.000434526383908098,,,
2.712980234,,,,0.000401488462080647
2.714252806,,,0.000401488462080647,
2.715788971,,0.000401488462080647,,
2.716796535,0.000401488462080647,,,
2.735346733,0.000370471312958643,,,
2.736492924,,,,0.000370471312958643
2.736730837,,0.000370471312958643,,
2.73675093,,,0.000370471312958643,
2.759624485,,,,0.000341580389719082
2.760336003,0.000341580389719082,,,
2.760430727,,,0.000341580389719082,
2.761708602,,0.000341580389719082,,
2.77649641,,,,0.000314944686337514
2.779108508,,0.000314944686337514,,
2.77926868,,,0.000314944686337514,
2.779448445,0.000314944686337514,,,
2.79406455,,,,0.000290431188701716
2.796757827,0.000290431188701716,,,
2.796871068,,,0.000290431188701716,
2.796874297,,0.000290431188701716,,
2.808627724,,,,0.000267829975505987
2.811411141,,,0.000267829975505987,
2.81350699,0.000267829975505987,,,
2.813850758,,0.000267829975505987,,
2.83184362,,,,0.000247181726958141
2.833823317,,,0.000247181726958141,
2.834939262,0.000247181726958141,,,
2.8371995,,0.000247181726958141,,
2.852721076,,,,0.000228382148571707
2.853970978,,0.000228382148571707,,
2.856506706,0.000228382148571707,,,
2.856824461,,,0.000228382148571707,
2.872250285,,,,0.00021133634610027
2.874925383,,0.00021133634610027,,
2.8749575,,,0.00021133634610027,
2.876097108,0.00021133634610027,,,
2.890819572,,,,0.000196056135490818
2.893493238,,,0.000196056135490818,
2.894673316,0.000196056135490818,,,
2.895258618,,0.000196056135490818,,
2.914943651,,,,0.000182421985015061
2.91505248,,,0.000182421985015061,
2.915386142,0.000182421985015061,,,
2.915485226,,0.000182421985015061,,
2.934756137,,,0.000170167745476234,
2.935677126,,,,0.000170167745476234
2.936926032,,0.000170167745476234,,
2.937784839,0.000170167745476234,,,
2.953488667,,,,0.000159184806103984
2.956019491,0.000159184806103984,,,
2.956078213,,,0.000159184806103984,
2.957443551,,0.000159184806103984,,
2.972518224,,,,0.000149403723859839
2.977747869,,,0.000149403723859839,
2.978452321,,0.000149403723859839,,
2.9790318,0.000149403723859839,,,
2.996010708,,,,0.000140767055437445
2.996495978,0.000140767055437445,,,
2.996743531,,0.000140767055437445,,
2.997994798,,,0.000140767055437445,
3.016012261,,,0.000133235836431259,
3.016665461,,,,0.000133235836431259
3.017766288,0.000133235836431259,,,
3.018543875,,0.000133235836431259,,
3.03533981,,,,0.000126717480061776
3.03792115,0.000126717480061776,,,
3.038222493,,,0.000126717480061776,
3.039256554,,0.000126717480061776,,
3.057743013,,,,0.000121083402604939
3.059480685,0.000121083402604939,,,
3.061548053,,,0.000121083402604939,
3.062101174,,0.000121083402604939,,
3.078959391,,,,0.00011624051767978
3.081524474,0.00011624051767978,,,
3.08251359,,0.00011624051767978,,
3.082657489,,,0.00011624051767978,
3.103866274,,,,0.00011210411690766
3.104628008,,0.00011210411690766,,
3.105338054,,,0.00011210411690766,
3.105642158,0.00011210411690766,,,
3.121925335,,,,0.000108567586613488
3.122058966,,0.000108567586613488,,
3.122165316,,,0.000108567586613488,
3.123905796,0.000108567586613488,,,
3.140377211,,,,0.000105555224716583
3.143006692,0.000105555224716583,,,
3.143079574,,0.000105555224716583,,
3.143080805,,,0.000105555224716583,
3.160997783,0.000102989330804441,,,
3.161009844,,,0.000102989330804441,
3.161298719,,,,0.000102989330804441
3.161971988,,0.000102989330804441,,
3.178540216,,,,0.000100802987798224
3.181291126,,0.000100802987798224,,
3.183651537,0.000100802987798224,,,
3.184128559,,,0.000100802987798224,
3.199000792,,,,9.8945186923704e-05
3.200691492,,,9.8945186923704e-05,
3.201752255,,9.8945186923704e-05,,
3.201771565,9.8945186923704e-05,,,
